2025/04/04 14:50:24,2025-04-04,14:50:24,82,77
2025/04/04 14:55:24,2025-04-04,14:55:24,51,32
2025/04/04 15:02:26,2025-04-04,15:02:26,59,51
2025/04/04 15:05:24,2025-04-04,15:05:24,73,43
2025/04/04 15:10:24,2025-04-04,15:10:24,59,38
2025/04/04 15:15:24,2025-04-04,15:15:24,69,54
2025/04/04 15:20:24,2025-04-04,15:20:24,71,55
2025/04/04 15:25:24,2025-04-04,15:25:24,70,58
2025/04/04 15:32:25,2025-04-04,15:32:25,70,62
2025/04/04 15:35:24,2025-04-04,15:35:24,68,59
2025/04/04 15:40:24,2025-04-04,15:40:24,74,62
2025/04/04 15:45:23,2025-04-04,15:45:23,42,61
2025/04/04 15:50:24,2025-04-04,15:50:24,75,54
2025/04/04 15:55:24,2025-04-04,15:55:24,77,53
2025/04/04 16:02:25,2025-04-04,16:02:25,71,62
2025/04/04 16:05:24,2025-04-04,16:05:24,80,63
2025/04/04 16:10:24,2025-04-04,16:10:24,60,53
2025/04/04 16:15:24,2025-04-04,16:15:24,65,65
2025/04/04 16:20:24,2025-04-04,16:20:24,63,47
2025/04/04 16:25:24,2025-04-04,16:25:24,70,52
2025/04/04 16:32:25,2025-04-04,16:32:25,80,65
2025/04/04 16:35:26,2025-04-04,16:35:26,73,46
2025/04/04 16:40:26,2025-04-04,16:40:26,60,26
2025/04/04 16:45:25,2025-04-04,16:45:25,51,40
2025/04/04 16:50:24,2025-04-04,16:50:24,59,39
2025/04/04 16:55:30,2025-04-04,16:55:30,52,12
2025/04/04 17:02:49,2025-04-04,17:02:49,9,17
2025/04/04 17:05:28,2025-04-04,17:05:28,5,8
2025/04/04 17:10:28,2025-04-04,17:10:28,5,29
2025/04/04 17:15:27,2025-04-04,17:15:27,6,14
2025/04/04 17:21:09,2025-04-04,17:21:09,76,65
2025/04/04 17:25:25,2025-04-04,17:25:25,19,35
2025/04/04 17:32:25,2025-04-04,17:32:25,50,39
2025/04/04 17:35:23,2025-04-04,17:35:23,65,33
2025/04/04 17:40:24,2025-04-04,17:40:24,66,64
2025/04/04 17:45:24,2025-04-04,17:45:24,67,39
2025/04/04 17:50:23,2025-04-04,17:50:23,75,56
2025/04/04 17:55:24,2025-04-04,17:55:24,53,40
2025/04/04 18:02:27,2025-04-04,18:02:27,61,49
2025/04/04 18:05:25,2025-04-04,18:05:25,50,34
2025/04/04 18:10:28,2025-04-04,18:10:28,69,38
2025/04/04 18:15:25,2025-04-04,18:15:25,41,38
2025/04/04 18:20:32,2025-04-04,18:20:32,33,2
2025/04/04 18:25:25,2025-04-04,18:25:25,62,40
2025/04/04 18:32:26,2025-04-04,18:32:26,54,33
2025/04/04 18:35:36,2025-04-04,18:35:36,13,16
2025/04/04 18:40:25,2025-04-04,18:40:25,29,36
2025/04/04 18:45:31,2025-04-04,18:45:31,55,17
2025/04/04 18:50:24,2025-04-04,18:50:24,41,30
2025/04/04 18:57:42,2025-04-04,18:57:42,62,38
2025/04/04 19:03:19,2025-04-04,19:03:19,31,22
2025/04/04 19:05:27,2025-04-04,19:05:27,26,5
2025/04/04 19:10:24,2025-04-04,19:10:24,59,31
2025/04/04 19:15:24,2025-04-04,19:15:24,57,38
2025/04/04 19:20:26,2025-04-04,19:20:26,48,17
2025/04/04 19:25:31,2025-04-04,19:25:31,24,36
2025/04/04 19:32:28,2025-04-04,19:32:28,33,34
2025/04/04 19:35:26,2025-04-04,19:35:26,45,41
2025/04/04 19:40:25,2025-04-04,19:40:25,39,40
2025/04/04 19:45:25,2025-04-04,19:45:25,36,39
2025/04/04 19:50:30,2025-04-04,19:50:30,23,2
2025/04/04 19:55:25,2025-04-04,19:55:25,0,0
2025/04/04 20:03:03,2025-04-04,20:03:03,27,2
2025/04/04 20:07:53,2025-04-04,20:07:53,18,18
2025/04/04 20:10:58,2025-04-04,20:10:58,4,3
2025/04/04 20:17:58,2025-04-04,20:17:58,40,19
2025/04/04 20:20:57,2025-04-04,20:20:57,3,2
2025/04/04 20:26:01,2025-04-04,20:26:01,38,24
2025/04/04 20:33:01,2025-04-04,20:33:01,22,10
2025/04/04 20:35:54,2025-04-04,20:35:54,51,41
2025/04/04 20:40:54,2025-04-04,20:40:54,23,35
2025/04/04 20:45:59,2025-04-04,20:45:59,13,1
2025/04/04 20:50:56,2025-04-04,20:50:56,5,42
2025/04/04 20:55:57,2025-04-04,20:55:57,19,5
2025/04/04 21:02:59,2025-04-04,21:02:59,7,2
2025/04/04 21:06:04,2025-04-04,21:06:04,13,5
2025/04/04 21:11:17,2025-04-04,21:11:17,15,6
2025/04/04 21:16:30,2025-04-04,21:16:30,9,7
2025/04/04 21:20:30,2025-04-04,21:20:30,0,0
2025/04/04 21:26:22,2025-04-04,21:26:22,9,2
2025/04/04 21:33:01,2025-04-04,21:33:01,8,14
2025/04/04 21:36:16,2025-04-04,21:36:16,1,16
2025/04/04 21:41:28,2025-04-04,21:41:28,1,22
2025/04/04 21:46:07,2025-04-04,21:46:07,26,14
2025/04/04 21:50:07,2025-04-04,21:50:07,0,0
2025/04/04 21:55:07,2025-04-04,21:55:07,0,0
2025/04/04 22:03:02,2025-04-04,22:03:02,3,5
2025/04/04 22:06:06,2025-04-04,22:06:06,24,9
2025/04/04 22:10:58,2025-04-04,22:10:58,6,3
2025/04/04 22:16:05,2025-04-04,22:16:05,32,26
2025/04/04 22:21:09,2025-04-04,22:21:09,8,5
2025/04/04 22:25:09,2025-04-04,22:25:09,0,0
2025/04/04 22:31:21,2025-04-04,22:31:21,1,1
2025/04/04 22:35:09,2025-04-04,22:35:09,0,0
2025/04/04 22:41:20,2025-04-04,22:41:20,10,3
2025/04/04 22:46:15,2025-04-04,22:46:15,7,3
2025/04/04 22:50:56,2025-04-04,22:50:56,42,30
2025/04/04 22:55:57,2025-04-04,22:55:57,69,12
2025/04/04 23:02:38,2025-04-04,23:02:38,44,39
2025/04/04 23:08:20,2025-04-04,23:08:20,1,4
2025/04/04 23:10:25,2025-04-04,23:10:25,60,13
2025/04/04 23:15:27,2025-04-04,23:15:27,10,11
2025/04/04 23:20:33,2025-04-04,23:20:33,3,2
2025/04/04 23:25:24,2025-04-04,23:25:24,52,35
2025/04/04 23:32:28,2025-04-04,23:32:28,45,5
2025/04/04 23:35:25,2025-04-04,23:35:25,68,36
2025/04/04 23:40:34,2025-04-04,23:40:34,67,41
2025/04/04 23:45:34,2025-04-04,23:45:34,13,11
2025/04/04 23:50:30,2025-04-04,23:50:30,13,9
2025/04/04 23:55:24,2025-04-04,23:55:24,52,43
2025/04/05 00:02:27,2025-04-05,00:02:27,61,16
2025/04/05 00:05:26,2025-04-05,00:05:26,54,35
2025/04/05 00:10:26,2025-04-05,00:10:26,51,24
2025/04/05 00:15:24,2025-04-05,00:15:24,56,27
2025/04/05 00:20:32,2025-04-05,00:20:32,27,9
2025/04/05 00:25:36,2025-04-05,00:25:36,53,30
2025/04/05 00:32:26,2025-04-05,00:32:26,65,37
2025/04/05 00:35:25,2025-04-05,00:35:25,38,29
2025/04/05 00:40:35,2025-04-05,00:40:35,46,41
2025/04/05 00:45:30,2025-04-05,00:45:30,61,30
2025/04/05 00:50:24,2025-04-05,00:50:24,49,44
2025/04/05 00:55:31,2025-04-05,00:55:31,34,16
2025/04/05 01:02:47,2025-04-05,01:02:47,7,8
2025/04/05 01:05:24,2025-04-05,01:05:24,64,51
2025/04/05 01:10:25,2025-04-05,01:10:25,69,49
2025/04/05 01:15:24,2025-04-05,01:15:24,62,46
2025/04/05 01:20:26,2025-04-05,01:20:26,50,34
2025/04/05 01:25:24,2025-04-05,01:25:24,63,51
2025/04/05 01:32:27,2025-04-05,01:32:27,55,5
2025/04/05 01:35:25,2025-04-05,01:35:25,62,50
2025/04/05 01:40:23,2025-04-05,01:40:23,79,49
2025/04/05 01:45:25,2025-04-05,01:45:25,74,51
2025/04/05 01:50:24,2025-04-05,01:50:24,75,53
2025/04/05 01:55:24,2025-04-05,01:55:24,80,49
2025/04/05 02:02:26,2025-04-05,02:02:26,80,42
2025/04/05 02:05:24,2025-04-05,02:05:24,70,46
2025/04/05 02:10:24,2025-04-05,02:10:24,77,54
2025/04/05 02:15:24,2025-04-05,02:15:24,72,56
2025/04/05 02:20:25,2025-04-05,02:20:25,51,55
2025/04/05 02:25:24,2025-04-05,02:25:24,53,44
2025/04/05 02:32:26,2025-04-05,02:32:26,78,62
2025/04/05 02:35:24,2025-04-05,02:35:24,82,58
2025/04/05 02:40:24,2025-04-05,02:40:24,80,55
2025/04/05 02:45:25,2025-04-05,02:45:25,71,36
2025/04/05 02:50:24,2025-04-05,02:50:24,26,58
2025/04/05 02:55:24,2025-04-05,02:55:24,76,52
2025/04/05 03:02:26,2025-04-05,03:02:26,76,57
2025/04/05 03:05:24,2025-04-05,03:05:24,62,53
2025/04/05 03:10:25,2025-04-05,03:10:25,78,55
2025/04/05 03:15:23,2025-04-05,03:15:23,73,58
2025/04/05 03:20:24,2025-04-05,03:20:24,76,60
2025/04/05 03:25:24,2025-04-05,03:25:24,52,57
2025/04/05 03:32:26,2025-04-05,03:32:26,71,64
2025/04/05 03:35:24,2025-04-05,03:35:24,80,68
2025/04/05 03:40:24,2025-04-05,03:40:24,79,68
2025/04/05 03:45:24,2025-04-05,03:45:24,79,65
2025/04/05 03:50:24,2025-04-05,03:50:24,79,71
2025/04/05 03:55:23,2025-04-05,03:55:23,80,67
2025/04/05 04:02:26,2025-04-05,04:02:26,57,73
2025/04/05 04:05:24,2025-04-05,04:05:24,82,71
2025/04/05 04:10:23,2025-04-05,04:10:23,80,66
2025/04/05 04:15:25,2025-04-05,04:15:25,82,68
2025/04/05 04:20:23,2025-04-05,04:20:23,58,66
2025/04/05 04:25:23,2025-04-05,04:25:23,77,62
2025/04/05 04:32:26,2025-04-05,04:32:26,72,64
2025/04/05 04:35:24,2025-04-05,04:35:24,84,64
2025/04/05 04:40:24,2025-04-05,04:40:24,75,73
2025/04/05 04:45:23,2025-04-05,04:45:23,83,70
2025/04/05 04:50:24,2025-04-05,04:50:24,78,61
2025/04/05 04:55:24,2025-04-05,04:55:24,78,65
2025/04/05 05:02:26,2025-04-05,05:02:26,81,62
2025/04/05 05:05:24,2025-04-05,05:05:24,66,67
2025/04/05 05:10:24,2025-04-05,05:10:24,83,64
2025/04/05 05:15:24,2025-04-05,05:15:24,81,72
2025/04/05 05:20:24,2025-04-05,05:20:24,73,74
2025/04/05 05:25:24,2025-04-05,05:25:24,68,65
2025/04/05 05:32:26,2025-04-05,05:32:26,78,59
2025/04/05 05:35:24,2025-04-05,05:35:24,74,67
2025/04/05 05:40:27,2025-04-05,05:40:27,79,15
2025/04/05 05:45:24,2025-04-05,05:45:24,55,63
2025/04/05 05:50:24,2025-04-05,05:50:24,77,65
2025/04/05 05:55:24,2025-04-05,05:55:24,65,68
2025/04/05 06:02:26,2025-04-05,06:02:26,78,64
2025/04/05 06:05:24,2025-04-05,06:05:24,76,61
2025/04/05 06:10:24,2025-04-05,06:10:24,77,64
2025/04/05 06:15:24,2025-04-05,06:15:24,83,59
2025/04/05 06:20:24,2025-04-05,06:20:24,81,66
2025/04/05 06:25:24,2025-04-05,06:25:24,65,60
2025/04/05 06:32:26,2025-04-05,06:32:26,79,63
2025/04/05 06:35:24,2025-04-05,06:35:24,78,61
2025/04/05 06:40:24,2025-04-05,06:40:24,64,66
2025/04/05 06:45:24,2025-04-05,06:45:24,76,65
2025/04/05 06:50:24,2025-04-05,06:50:24,76,57
2025/04/05 06:55:24,2025-04-05,06:55:24,74,63
2025/04/05 07:02:26,2025-04-05,07:02:26,72,58
2025/04/05 07:05:24,2025-04-05,07:05:24,68,59
2025/04/05 07:10:25,2025-04-05,07:10:25,69,62
2025/04/05 07:15:25,2025-04-05,07:15:25,74,37
2025/04/05 07:20:24,2025-04-05,07:20:24,78,51
2025/04/05 07:25:24,2025-04-05,07:25:24,70,56
2025/04/05 07:32:28,2025-04-05,07:32:28,54,14
2025/04/05 07:35:24,2025-04-05,07:35:24,73,52
2025/04/05 07:40:24,2025-04-05,07:40:24,69,45
2025/04/05 07:45:25,2025-04-05,07:45:25,57,49
2025/04/05 07:50:38,2025-04-05,07:50:38,30,14
2025/04/05 07:55:35,2025-04-05,07:55:35,17,4
2025/04/05 08:02:40,2025-04-05,08:02:40,71,57
2025/04/05 08:05:26,2025-04-05,08:05:26,9,46
2025/04/05 08:10:27,2025-04-05,08:10:27,8,46
2025/04/05 08:15:32,2025-04-05,08:15:32,16,43
2025/04/05 08:20:24,2025-04-05,08:20:24,70,39
2025/04/05 08:25:24,2025-04-05,08:25:24,64,37
2025/04/05 08:32:26,2025-04-05,08:32:26,66,38
2025/04/05 08:35:25,2025-04-05,08:35:25,54,2
2025/04/05 08:40:25,2025-04-05,08:40:25,41,6
2025/04/05 08:45:24,2025-04-05,08:45:24,39,21
2025/04/05 08:50:25,2025-04-05,08:50:25,64,35
2025/04/05 08:55:24,2025-04-05,08:55:24,70,38
2025/04/05 09:02:40,2025-04-05,09:02:40,3,49
2025/04/05 09:05:32,2025-04-05,09:05:32,38,42
2025/04/05 09:10:23,2025-04-05,09:10:23,70,50
2025/04/05 09:15:25,2025-04-05,09:15:25,76,59
2025/04/05 09:20:27,2025-04-05,09:20:27,33,41
2025/04/05 09:25:32,2025-04-05,09:25:32,11,8
2025/04/05 09:32:38,2025-04-05,09:32:38,15,9
2025/04/05 09:35:38,2025-04-05,09:35:38,12,4
2025/04/05 09:40:24,2025-04-05,09:40:24,64,35
2025/04/05 09:45:25,2025-04-05,09:45:25,39,18
2025/04/05 09:50:26,2025-04-05,09:50:26,58,10
2025/04/05 09:55:31,2025-04-05,09:55:31,49,8
2025/04/05 10:02:26,2025-04-05,10:02:26,68,11
2025/04/05 10:05:24,2025-04-05,10:05:24,49,45
2025/04/05 10:10:26,2025-04-05,10:10:26,77,33
2025/04/05 10:15:28,2025-04-05,10:15:28,45,38
2025/04/05 10:20:26,2025-04-05,10:20:26,12,3
2025/04/05 10:25:29,2025-04-05,10:25:29,3,2
2025/04/05 10:30:29,2025-04-05,10:30:29,0,0
2025/04/05 10:35:29,2025-04-05,10:35:29,0,0
2025/04/05 10:40:45,2025-04-05,10:40:45,14,1
2025/04/05 10:45:29,2025-04-05,10:45:29,0,0
2025/04/05 10:50:33,2025-04-05,10:50:33,34,16
2025/04/05 10:55:29,2025-04-05,10:55:29,0,0
2025/04/05 11:02:37,2025-04-05,11:02:37,3,6
2025/04/05 11:05:34,2025-04-05,11:05:34,5,2
2025/04/05 11:11:19,2025-04-05,11:11:19,6,3
2025/04/05 11:17:54,2025-04-05,11:17:54,63,49
2025/04/05 11:20:32,2025-04-05,11:20:32,49,8
2025/04/05 11:25:40,2025-04-05,11:25:40,10,7
2025/04/05 11:30:40,2025-04-05,11:30:40,0,0
2025/04/05 11:35:40,2025-04-05,11:35:40,0,0
2025/04/05 11:40:40,2025-04-05,11:40:40,0,0
2025/04/05 11:45:40,2025-04-05,11:45:40,0,0
2025/04/05 11:50:40,2025-04-05,11:50:40,0,0
2025/04/05 11:55:40,2025-04-05,11:55:40,0,0
2025/04/05 12:00:40,2025-04-05,12:00:40,0,0
2025/04/05 12:05:40,2025-04-05,12:05:40,0,0
2025/04/05 12:10:40,2025-04-05,12:10:40,0,0
2025/04/05 12:15:40,2025-04-05,12:15:40,0,0
2025/04/05 12:20:40,2025-04-05,12:20:40,0,0
2025/04/05 12:25:40,2025-04-05,12:25:40,0,0
2025/04/05 12:30:40,2025-04-05,12:30:40,0,0
2025/04/05 12:35:40,2025-04-05,12:35:40,0,0
2025/04/05 12:40:40,2025-04-05,12:40:40,0,0
2025/04/05 12:45:40,2025-04-05,12:45:40,0,0
2025/04/05 12:50:40,2025-04-05,12:50:40,0,0
2025/04/05 12:55:40,2025-04-05,12:55:40,0,0
2025/04/05 13:00:40,2025-04-05,13:00:40,0,0
2025/04/05 13:05:40,2025-04-05,13:05:40,0,0
2025/04/05 13:10:40,2025-04-05,13:10:40,0,0
2025/04/05 13:15:40,2025-04-05,13:15:40,0,0
2025/04/05 13:20:40,2025-04-05,13:20:40,0,0
2025/04/05 13:25:40,2025-04-05,13:25:40,0,0
2025/04/05 13:30:40,2025-04-05,13:30:40,0,0
2025/04/05 13:35:40,2025-04-05,13:35:40,0,0
2025/04/05 13:40:40,2025-04-05,13:40:40,0,0
2025/04/05 13:45:40,2025-04-05,13:45:40,0,0
2025/04/05 13:50:40,2025-04-05,13:50:40,0,0
2025/04/05 13:55:40,2025-04-05,13:55:40,0,0
2025/04/05 14:05:24,2025-04-05,14:00:24,0,0
2025/04/05 14:05:24,2025-04-05,14:05:24,37,59
2025/04/05 14:10:24,2025-04-05,14:10:24,67,77
2025/04/05 14:15:24,2025-04-05,14:15:24,72,70
2025/04/05 14:20:24,2025-04-05,14:20:24,78,66
2025/04/05 14:25:24,2025-04-05,14:25:24,56,70
2025/04/05 14:32:25,2025-04-05,14:32:25,69,68
2025/04/05 14:35:24,2025-04-05,14:35:24,84,84
2025/04/05 14:40:24,2025-04-05,14:40:24,62,72
2025/04/05 14:45:24,2025-04-05,14:45:24,72,73
2025/04/05 14:50:24,2025-04-05,14:50:24,83,70
2025/04/05 14:55:24,2025-04-05,14:55:24,84,71
2025/04/05 15:02:26,2025-04-05,15:02:26,80,56
2025/04/05 15:05:24,2025-04-05,15:05:24,61,68
2025/04/05 15:10:24,2025-04-05,15:10:24,68,55
2025/04/05 15:17:26,2025-04-05,15:17:26,75,67
2025/04/05 15:20:24,2025-04-05,15:20:24,79,73
2025/04/05 15:25:25,2025-04-05,15:25:25,82,68
2025/04/05 15:32:25,2025-04-05,15:32:25,53,67
2025/04/05 15:35:24,2025-04-05,15:35:24,78,75
2025/04/05 15:40:24,2025-04-05,15:40:24,54,69
2025/04/05 15:45:25,2025-04-05,15:45:25,77,76
2025/04/05 15:50:25,2025-04-05,15:50:25,74,75
2025/04/05 15:55:24,2025-04-05,15:55:24,41,72
2025/04/05 16:02:48,2025-04-05,16:02:48,25,39
2025/04/05 16:05:24,2025-04-05,16:05:24,51,65
2025/04/05 16:10:25,2025-04-05,16:10:25,59,69
2025/04/05 16:15:29,2025-04-05,16:15:29,76,14
2025/04/05 16:20:24,2025-04-05,16:20:24,66,57
2025/04/05 16:25:24,2025-04-05,16:25:24,74,64
2025/04/05 16:32:25,2025-04-05,16:32:25,65,49
2025/04/05 16:35:24,2025-04-05,16:35:24,76,76
2025/04/05 16:40:24,2025-04-05,16:40:24,72,75
2025/04/05 16:45:24,2025-04-05,16:45:24,72,78
2025/04/05 16:50:24,2025-04-05,16:50:24,45,71
2025/04/05 16:55:24,2025-04-05,16:55:24,59,65
2025/04/05 17:02:26,2025-04-05,17:02:26,58,71
2025/04/05 17:05:24,2025-04-05,17:05:24,67,70
2025/04/05 17:10:35,2025-04-05,17:10:35,70,78
2025/04/05 17:15:24,2025-04-05,17:15:24,46,66
2025/04/05 17:20:25,2025-04-05,17:20:25,67,79
2025/04/05 17:25:24,2025-04-05,17:25:24,68,65
2025/04/05 17:32:25,2025-04-05,17:32:25,75,75
2025/04/05 17:35:24,2025-04-05,17:35:24,72,72
2025/04/05 17:40:27,2025-04-05,17:40:27,8,4
2025/04/05 17:45:24,2025-04-05,17:45:24,77,66
2025/04/05 17:50:24,2025-04-05,17:50:24,57,67
2025/04/05 17:55:30,2025-04-05,17:55:30,19,37
2025/04/05 18:02:37,2025-04-05,18:02:37,76,78
2025/04/05 18:05:24,2025-04-05,18:05:24,78,80
2025/04/05 18:10:24,2025-04-05,18:10:24,66,80
2025/04/05 18:15:24,2025-04-05,18:15:24,69,68
2025/04/05 18:20:24,2025-04-05,18:20:24,58,77
2025/04/05 18:25:35,2025-04-05,18:25:35,40,68
2025/04/05 18:32:26,2025-04-05,18:32:26,44,75
2025/04/05 18:35:24,2025-04-05,18:35:24,73,72
2025/04/05 18:42:27,2025-04-05,18:42:27,80,75
2025/04/05 18:45:23,2025-04-05,18:45:23,59,81
2025/04/05 18:50:24,2025-04-05,18:50:24,55,69
2025/04/05 18:55:24,2025-04-05,18:55:24,78,77
2025/04/05 19:02:30,2025-04-05,19:02:30,6,4
2025/04/05 19:05:24,2025-04-05,19:05:24,74,74
2025/04/05 19:10:26,2025-04-05,19:10:26,6,3
2025/04/05 19:15:24,2025-04-05,19:15:24,85,66
2025/04/05 19:20:25,2025-04-05,19:20:25,75,81
2025/04/05 19:25:25,2025-04-05,19:25:25,63,81
2025/04/05 19:25:25,2025-04-05,19:30:25,70,80
2025/04/05 19:35:24,2025-04-05,19:35:24,81,79
2025/04/05 19:40:35,2025-04-05,19:40:35,75,80
2025/04/05 19:45:24,2025-04-05,19:45:24,76,74
2025/04/05 19:50:24,2025-04-05,19:50:24,77,85
2025/04/05 19:55:25,2025-04-05,19:55:25,81,80
2025/04/05 20:02:28,2025-04-05,20:02:28,6,3
2025/04/05 20:05:37,2025-04-05,20:05:37,67,14
2025/04/05 20:10:25,2025-04-05,20:10:25,25,68
2025/04/05 20:17:29,2025-04-05,20:17:29,67,51
2025/04/05 20:20:24,2025-04-05,20:20:24,70,79
2025/04/05 20:25:24,2025-04-05,20:25:24,71,70
2025/04/05 20:32:27,2025-04-05,20:32:27,74,53
2025/04/05 20:35:23,2025-04-05,20:35:23,58,66
2025/04/05 20:40:26,2025-04-05,20:40:26,39,48
2025/04/05 20:45:24,2025-04-05,20:45:24,74,66
2025/04/05 20:50:25,2025-04-05,20:50:25,65,51
2025/04/05 20:55:28,2025-04-05,20:55:28,27,74
2025/04/05 21:02:33,2025-04-05,21:02:33,44,74
2025/04/05 21:05:24,2025-04-05,21:05:24,66,54
2025/04/05 21:10:24,2025-04-05,21:10:24,81,51
2025/04/05 21:15:24,2025-04-05,21:15:24,87,58
2025/04/05 21:20:25,2025-04-05,21:20:25,71,62
2025/04/05 21:25:24,2025-04-05,21:25:24,64,63
2025/04/05 21:32:26,2025-04-05,21:32:26,76,66
2025/04/05 21:35:24,2025-04-05,21:35:24,80,61
2025/04/05 21:40:25,2025-04-05,21:40:25,43,63
2025/04/05 21:45:24,2025-04-05,21:45:24,83,60
2025/04/05 21:50:24,2025-04-05,21:50:24,68,54
2025/04/05 21:55:25,2025-04-05,21:55:25,62,68
2025/04/05 22:02:26,2025-04-05,22:02:26,68,59
2025/04/05 22:05:24,2025-04-05,22:05:24,69,35
2025/04/05 22:10:24,2025-04-05,22:10:24,77,77
2025/04/05 22:15:24,2025-04-05,22:15:24,64,69
2025/04/05 22:20:25,2025-04-05,22:20:25,65,67
2025/04/05 22:25:24,2025-04-05,22:25:24,66,75
2025/04/05 22:32:25,2025-04-05,22:32:25,52,65
2025/04/05 22:35:24,2025-04-05,22:35:24,50,68
2025/04/05 22:40:25,2025-04-05,22:40:25,75,78
2025/04/05 22:45:24,2025-04-05,22:45:24,72,68
2025/04/05 22:50:25,2025-04-05,22:50:25,74,72
2025/04/05 22:55:24,2025-04-05,22:55:24,67,61
2025/04/05 23:02:26,2025-04-05,23:02:26,65,66
2025/04/05 23:05:24,2025-04-05,23:05:24,82,54
2025/04/05 23:10:24,2025-04-05,23:10:24,74,52
2025/04/05 23:15:27,2025-04-05,23:15:27,9,3
2025/04/05 23:20:24,2025-04-05,23:20:24,77,65
2025/04/05 23:25:24,2025-04-05,23:25:24,87,76
2025/04/05 23:32:26,2025-04-05,23:32:26,85,75
2025/04/05 23:35:24,2025-04-05,23:35:24,77,74
2025/04/05 23:40:24,2025-04-05,23:40:24,83,67
2025/04/05 23:45:24,2025-04-05,23:45:24,83,75
2025/04/05 23:50:24,2025-04-05,23:50:24,84,67
2025/04/05 23:55:25,2025-04-05,23:55:25,78,70
2025/04/06 00:02:25,2025-04-06,00:02:25,84,79
2025/04/06 00:05:25,2025-04-06,00:05:25,68,64
2025/04/06 00:10:24,2025-04-06,00:10:24,87,68
2025/04/06 00:15:24,2025-04-06,00:15:24,88,70
2025/04/06 00:20:24,2025-04-06,00:20:24,70,65
2025/04/06 00:25:24,2025-04-06,00:25:24,85,69
2025/04/06 00:32:31,2025-04-06,00:32:31,4,2
2025/04/06 00:35:27,2025-04-06,00:35:27,52,21
2025/04/06 00:40:29,2025-04-06,00:40:29,2,4
2025/04/06 00:45:24,2025-04-06,00:45:24,85,86
2025/04/06 00:50:24,2025-04-06,00:50:24,93,73
2025/04/06 00:55:24,2025-04-06,00:55:24,90,95
2025/04/06 01:02:27,2025-04-06,01:02:27,77,57
2025/04/06 01:05:26,2025-04-06,01:05:26,41,7
2025/04/06 01:10:41,2025-04-06,01:10:41,21,23
2025/04/06 01:15:39,2025-04-06,01:15:39,8,4
2025/04/06 01:20:26,2025-04-06,01:20:26,23,31
2025/04/06 01:25:31,2025-04-06,01:25:31,15,9
2025/04/06 01:32:33,2025-04-06,01:32:33,4,4
2025/04/06 01:35:29,2025-04-06,01:35:29,33,9
2025/04/06 01:40:24,2025-04-06,01:40:24,84,74
2025/04/06 01:45:30,2025-04-06,01:45:30,23,7
2025/04/06 01:50:26,2025-04-06,01:50:26,50,22
2025/04/06 01:55:31,2025-04-06,01:55:31,9,18
2025/04/06 02:02:31,2025-04-06,02:02:31,27,19
2025/04/06 02:05:24,2025-04-06,02:05:24,89,68
2025/04/06 02:10:24,2025-04-06,02:10:24,46,20
2025/04/06 02:15:39,2025-04-06,02:15:39,60,44
2025/04/06 02:20:26,2025-04-06,02:20:26,45,6
2025/04/06 02:25:27,2025-04-06,02:25:27,6,4
2025/04/06 02:32:30,2025-04-06,02:32:30,70,25
2025/04/06 02:35:23,2025-04-06,02:35:23,76,7
2025/04/06 02:40:27,2025-04-06,02:40:27,36,6
2025/04/06 02:45:31,2025-04-06,02:45:31,2,2
2025/04/06 02:50:29,2025-04-06,02:50:29,44,14
2025/04/06 02:55:31,2025-04-06,02:55:31,4,2
2025/04/06 03:02:32,2025-04-06,03:02:32,6,3
2025/04/06 03:05:36,2025-04-06,03:05:36,47,8
2025/04/06 03:10:27,2025-04-06,03:10:27,42,3
2025/04/06 03:15:34,2025-04-06,03:15:34,2,14
2025/04/06 03:20:38,2025-04-06,03:20:38,38,4
2025/04/06 03:25:26,2025-04-06,03:25:26,25,30
2025/04/06 03:32:26,2025-04-06,03:32:26,57,14
2025/04/06 03:35:27,2025-04-06,03:35:27,34,32
2025/04/06 03:40:26,2025-04-06,03:40:26,22,33
2025/04/06 03:45:41,2025-04-06,03:45:41,1,2
2025/04/06 03:50:24,2025-04-06,03:50:24,86,56
2025/04/06 03:55:28,2025-04-06,03:55:28,50,8
2025/04/06 04:02:27,2025-04-06,04:02:27,1,4
2025/04/06 04:05:29,2025-04-06,04:05:29,1,4
2025/04/06 04:10:31,2025-04-06,04:10:31,27,2
2025/04/06 04:15:29,2025-04-06,04:15:29,3,3
2025/04/06 04:20:36,2025-04-06,04:20:36,58,33
2025/04/06 04:25:28,2025-04-06,04:25:28,39,4
2025/04/06 04:32:28,2025-04-06,04:32:28,71,79
2025/04/06 04:35:24,2025-04-06,04:35:24,33,7
2025/04/06 04:40:24,2025-04-06,04:40:24,26,34
2025/04/06 04:45:36,2025-04-06,04:45:36,3,55
2025/04/06 04:50:37,2025-04-06,04:50:37,2,74
2025/04/06 04:55:24,2025-04-06,04:55:24,94,76
2025/04/06 05:02:25,2025-04-06,05:02:25,92,74
2025/04/06 05:05:25,2025-04-06,05:05:25,41,2
2025/04/06 05:10:35,2025-04-06,05:10:35,76,82
2025/04/06 05:15:24,2025-04-06,05:15:24,90,82
2025/04/06 05:20:24,2025-04-06,05:20:24,92,81
2025/04/06 05:25:24,2025-04-06,05:25:24,81,87
2025/04/06 05:32:25,2025-04-06,05:32:25,91,79
2025/04/06 05:35:24,2025-04-06,05:35:24,89,74
